book_filename,book_number,book_name,paragraph_number,original_paragraph_index,word_count,output_filename
076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,076,The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],13,570,212,076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_13.txt
076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,076,The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],14,591,122,076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_14.txt
076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,076,The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],15,614,142,076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_15.txt
076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,076,The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],16,673,106,076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_16.txt
076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,076,The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],17,677,228,076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_17.txt
076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,076,The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],18,697,157,076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_18.txt
076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,076,The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],19,750,104,076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_19.txt
076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols].txt,076,The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols],20,757,124,076_The-TempestThe-Works-of-William-Shakespeare-[Cambridge-Edition]-[9-vols]_20.txt
081_The-Tragedy-of-Coriolanus.txt,081,The-Tragedy-of-Coriolanus,1,14,136,081_The-Tragedy-of-Coriolanus_01.txt
081_The-Tragedy-of-Coriolanus.txt,081,The-Tragedy-of-Coriolanus,2,15,200,081_The-Tragedy-of-Coriolanus_02.txt
081_The-Tragedy-of-Coriolanus.txt,081,The-Tragedy-of-Coriolanus,3,44,118,081_The-Tragedy-of-Coriolanus_03.txt
081_The-Tragedy-of-Coriolanus.txt,081,The-Tragedy-of-Coriolanus,4,50,115,081_The-Tragedy-of-Coriolanus_04.txt
081_The-Tragedy-of-Coriolanus.txt,081,The-Tragedy-of-Coriolanus,5,57,210,081_The-Tragedy-of-Coriolanus_05.txt
081_The-Tragedy-of-Coriolanus.txt,081,The-Tragedy-of-Coriolanus,6,62,106,081_The-Tragedy-of-Coriolanus_06.txt
081_The-Tragedy-of-Coriolanus.txt,081,The-Tragedy-of-Coriolanus,7,71,118,081_The-Tragedy-of-Coriolanus_07.txt
081_The-Tragedy-of-Coriolanus.txt,081,The-Tragedy-of-Coriolanus,8,78,244,081_The-Tragedy-of-Coriolanus_08.txt
081_The-Tragedy-of-Coriolanus.txt,081,The-Tragedy-of-Coriolanus,9,94,101,081_The-Tragedy-of-Coriolanus_09.txt
081_The-Tragedy-of-Coriolanus.txt,081,The-Tragedy-of-Coriolanus,10,99,237,081_The-Tragedy-of-Coriolanus_10.txt
081_The-Tragedy-of-Coriolanus.txt,081,The-Tragedy-of-Coriolanus,11,107,199,081_The-Tragedy-of-Coriolanus_11.txt
081_The-Tragedy-of-Coriolanus.txt,081,The-Tragedy-of-Coriolanus,12,115,138,081_The-Tragedy-of-Coriolanus_12.txt
081_The-Tragedy-of-Coriolanus.txt,081,The-Tragedy-of-Coriolanus,13,131,104,081_The-Tragedy-of-Coriolanus_13.txt
081_The-Tragedy-of-Coriolanus.txt,081,The-Tragedy-of-Coriolanus,14,142,221,081_The-Tragedy-of-Coriolanus_14.txt
081_The-Tragedy-of-Coriolanus.txt,081,The-Tragedy-of-Coriolanus,15,162,175,081_The-Tragedy-of-Coriolanus_15.txt
081_The-Tragedy-of-Coriolanus.txt,081,The-Tragedy-of-Coriolanus,16,181,161,081_The-Tragedy-of-Coriolanus_16.txt
081_The-Tragedy-of-Coriolanus.txt,081,The-Tragedy-of-Coriolanus,17,184,169,081_The-Tragedy-of-Coriolanus_17.txt
081_The-Tragedy-of-Coriolanus.txt,081,The-Tragedy-of-Coriolanus,18,194,159,081_The-Tragedy-of-Coriolanus_18.txt
081_The-Tragedy-of-Coriolanus.txt,081,The-Tragedy-of-Coriolanus,19,196,132,081_The-Tragedy-of-Coriolanus_19.txt
081_The-Tragedy-of-Coriolanus.txt,081,The-Tragedy-of-Coriolanus,20,217,181,081_The-Tragedy-of-Coriolanus_20.txt
083_The-Tragedy-of-Julius-Caesar.txt,083,The-Tragedy-of-Julius-Caesar,1,4,166,083_The-Tragedy-of-Julius-Caesar_01.txt
083_The-Tragedy-of-Julius-Caesar.txt,083,The-Tragedy-of-Julius-Caesar,2,25,236,083_The-Tragedy-of-Julius-Caesar_02.txt
083_The-Tragedy-of-Julius-Caesar.txt,083,The-Tragedy-of-Julius-Caesar,3,27,111,083_The-Tragedy-of-Julius-Caesar_03.txt
083_The-Tragedy-of-Julius-Caesar.txt,083,The-Tragedy-of-Julius-Caesar,4,32,134,083_The-Tragedy-of-Julius-Caesar_04.txt
083_The-Tragedy-of-Julius-Caesar.txt,083,The-Tragedy-of-Julius-Caesar,5,38,219,083_The-Tragedy-of-Julius-Caesar_05.txt
083_The-Tragedy-of-Julius-Caesar.txt,083,The-Tragedy-of-Julius-Caesar,6,45,249,083_The-Tragedy-of-Julius-Caesar_06.txt
083_The-Tragedy-of-Julius-Caesar.txt,083,The-Tragedy-of-Julius-Caesar,7,47,163,083_The-Tragedy-of-Julius-Caesar_07.txt
083_The-Tragedy-of-Julius-Caesar.txt,083,The-Tragedy-of-Julius-Caesar,8,53,123,083_The-Tragedy-of-Julius-Caesar_08.txt
083_The-Tragedy-of-Julius-Caesar.txt,083,The-Tragedy-of-Julius-Caesar,9,56,119,083_The-Tragedy-of-Julius-Caesar_09.txt
083_The-Tragedy-of-Julius-Caesar.txt,083,The-Tragedy-of-Julius-Caesar,10,59,172,083_The-Tragedy-of-Julius-Caesar_10.txt
083_The-Tragedy-of-Julius-Caesar.txt,083,The-Tragedy-of-Julius-Caesar,11,61,232,083_The-Tragedy-of-Julius-Caesar_11.txt
083_The-Tragedy-of-Julius-Caesar.txt,083,The-Tragedy-of-Julius-Caesar,12,68,227,083_The-Tragedy-of-Julius-Caesar_12.txt
083_The-Tragedy-of-Julius-Caesar.txt,083,The-Tragedy-of-Julius-Caesar,13,70,199,083_The-Tragedy-of-Julius-Caesar_13.txt
083_The-Tragedy-of-Julius-Caesar.txt,083,The-Tragedy-of-Julius-Caesar,14,74,177,083_The-Tragedy-of-Julius-Caesar_14.txt
083_The-Tragedy-of-Julius-Caesar.txt,083,The-Tragedy-of-Julius-Caesar,15,91,241,083_The-Tragedy-of-Julius-Caesar_15.txt
083_The-Tragedy-of-Julius-Caesar.txt,083,The-Tragedy-of-Julius-Caesar,16,93,154,083_The-Tragedy-of-Julius-Caesar_16.txt
083_The-Tragedy-of-Julius-Caesar.txt,083,The-Tragedy-of-Julius-Caesar,17,129,165,083_The-Tragedy-of-Julius-Caesar_17.txt
083_The-Tragedy-of-Julius-Caesar.txt,083,The-Tragedy-of-Julius-Caesar,18,132,151,083_The-Tragedy-of-Julius-Caesar_18.txt
083_The-Tragedy-of-Julius-Caesar.txt,083,The-Tragedy-of-Julius-Caesar,19,134,115,083_The-Tragedy-of-Julius-Caesar_19.txt
083_The-Tragedy-of-Julius-Caesar.txt,083,The-Tragedy-of-Julius-Caesar,20,139,241,083_The-Tragedy-of-Julius-Caesar_20.txt
087_The-Tragedy-of-Macbeth.txt,087,The-Tragedy-of-Macbeth,1,16,230,087_The-Tragedy-of-Macbeth_01.txt
087_The-Tragedy-of-Macbeth.txt,087,The-Tragedy-of-Macbeth,2,23,109,087_The-Tragedy-of-Macbeth_02.txt
087_The-Tragedy-of-Macbeth.txt,087,The-Tragedy-of-Macbeth,3,29,134,087_The-Tragedy-of-Macbeth_03.txt
087_The-Tragedy-of-Macbeth.txt,087,The-Tragedy-of-Macbeth,4,33,158,087_The-Tragedy-of-Macbeth_04.txt
087_The-Tragedy-of-Macbeth.txt,087,The-Tragedy-of-Macbeth,5,38,192,087_The-Tragedy-of-Macbeth_05.txt
087_The-Tragedy-of-Macbeth.txt,087,The-Tragedy-of-Macbeth,6,41,219,087_The-Tragedy-of-Macbeth_06.txt
087_The-Tragedy-of-Macbeth.txt,087,The-Tragedy-of-Macbeth,7,51,123,087_The-Tragedy-of-Macbeth_07.txt
087_The-Tragedy-of-Macbeth.txt,087,The-Tragedy-of-Macbeth,8,64,136,087_The-Tragedy-of-Macbeth_08.txt
087_The-Tragedy-of-Macbeth.txt,087,The-Tragedy-of-Macbeth,9,92,137,087_The-Tragedy-of-Macbeth_09.txt
087_The-Tragedy-of-Macbeth.txt,087,The-Tragedy-of-Macbeth,10,111,230,087_The-Tragedy-of-Macbeth_10.txt
087_The-Tragedy-of-Macbeth.txt,087,The-Tragedy-of-Macbeth,11,121,193,087_The-Tragedy-of-Macbeth_11.txt
087_The-Tragedy-of-Macbeth.txt,087,The-Tragedy-of-Macbeth,12,123,194,087_The-Tragedy-of-Macbeth_12.txt
087_The-Tragedy-of-Macbeth.txt,087,The-Tragedy-of-Macbeth,13,125,186,087_The-Tragedy-of-Macbeth_13.txt
087_The-Tragedy-of-Macbeth.txt,087,The-Tragedy-of-Macbeth,14,130,133,087_The-Tragedy-of-Macbeth_14.txt
087_The-Tragedy-of-Macbeth.txt,087,The-Tragedy-of-Macbeth,15,142,145,087_The-Tragedy-of-Macbeth_15.txt
087_The-Tragedy-of-Macbeth.txt,087,The-Tragedy-of-Macbeth,16,160,135,087_The-Tragedy-of-Macbeth_16.txt
087_The-Tragedy-of-Macbeth.txt,087,The-Tragedy-of-Macbeth,17,161,104,087_The-Tragedy-of-Macbeth_17.txt
087_The-Tragedy-of-Macbeth.txt,087,The-Tragedy-of-Macbeth,18,163,203,087_The-Tragedy-of-Macbeth_18.txt
087_The-Tragedy-of-Macbeth.txt,087,The-Tragedy-of-Macbeth,19,183,184,087_The-Tragedy-of-Macbeth_19.txt
087_The-Tragedy-of-Macbeth.txt,087,The-Tragedy-of-Macbeth,20,185,187,087_The-Tragedy-of-Macbeth_20.txt
092_The-Two-Gentlemen-of-Verona.txt,092,The-Two-Gentlemen-of-Verona,1,118,136,092_The-Two-Gentlemen-of-Verona_01.txt
092_The-Two-Gentlemen-of-Verona.txt,092,The-Two-Gentlemen-of-Verona,2,150,202,092_The-Two-Gentlemen-of-Verona_02.txt
092_The-Two-Gentlemen-of-Verona.txt,092,The-Two-Gentlemen-of-Verona,3,208,142,092_The-Two-Gentlemen-of-Verona_03.txt
092_The-Two-Gentlemen-of-Verona.txt,092,The-Two-Gentlemen-of-Verona,4,374,101,092_The-Two-Gentlemen-of-Verona_04.txt
092_The-Two-Gentlemen-of-Verona.txt,092,The-Two-Gentlemen-of-Verona,5,410,117,092_The-Two-Gentlemen-of-Verona_05.txt
092_The-Two-Gentlemen-of-Verona.txt,092,The-Two-Gentlemen-of-Verona,6,433,187,092_The-Two-Gentlemen-of-Verona_06.txt
092_The-Two-Gentlemen-of-Verona.txt,092,The-Two-Gentlemen-of-Verona,7,483,117,092_The-Two-Gentlemen-of-Verona_07.txt
092_The-Two-Gentlemen-of-Verona.txt,092,The-Two-Gentlemen-of-Verona,8,509,144,092_The-Two-Gentlemen-of-Verona_08.txt
092_The-Two-Gentlemen-of-Verona.txt,092,The-Two-Gentlemen-of-Verona,9,510,122,092_The-Two-Gentlemen-of-Verona_09.txt
092_The-Two-Gentlemen-of-Verona.txt,092,The-Two-Gentlemen-of-Verona,10,527,113,092_The-Two-Gentlemen-of-Verona_10.txt
092_The-Two-Gentlemen-of-Verona.txt,092,The-Two-Gentlemen-of-Verona,11,549,140,092_The-Two-Gentlemen-of-Verona_11.txt
092_The-Two-Gentlemen-of-Verona.txt,092,The-Two-Gentlemen-of-Verona,12,551,144,092_The-Two-Gentlemen-of-Verona_12.txt
092_The-Two-Gentlemen-of-Verona.txt,092,The-Two-Gentlemen-of-Verona,13,579,113,092_The-Two-Gentlemen-of-Verona_13.txt
092_The-Two-Gentlemen-of-Verona.txt,092,The-Two-Gentlemen-of-Verona,14,682,107,092_The-Two-Gentlemen-of-Verona_14.txt
092_The-Two-Gentlemen-of-Verona.txt,092,The-Two-Gentlemen-of-Verona,15,734,137,092_The-Two-Gentlemen-of-Verona_15.txt
092_The-Two-Gentlemen-of-Verona.txt,092,The-Two-Gentlemen-of-Verona,16,850,144,092_The-Two-Gentlemen-of-Verona_16.txt
092_The-Two-Gentlemen-of-Verona.txt,092,The-Two-Gentlemen-of-Verona,17,878,115,092_The-Two-Gentlemen-of-Verona_17.txt
092_The-Two-Gentlemen-of-Verona.txt,092,The-Two-Gentlemen-of-Verona,18,882,215,092_The-Two-Gentlemen-of-Verona_18.txt
092_The-Two-Gentlemen-of-Verona.txt,092,The-Two-Gentlemen-of-Verona,19,928,108,092_The-Two-Gentlemen-of-Verona_19.txt
092_The-Two-Gentlemen-of-Verona.txt,092,The-Two-Gentlemen-of-Verona,20,949,134,092_The-Two-Gentlemen-of-Verona_20.txt
102_Troilus-and-Cressida.txt,102,Troilus-and-Cressida,1,15,222,102_Troilus-and-Cressida_01.txt
102_Troilus-and-Cressida.txt,102,Troilus-and-Cressida,2,20,105,102_Troilus-and-Cressida_02.txt
102_Troilus-and-Cressida.txt,102,Troilus-and-Cressida,3,31,117,102_Troilus-and-Cressida_03.txt
102_Troilus-and-Cressida.txt,102,Troilus-and-Cressida,4,37,116,102_Troilus-and-Cressida_04.txt
102_Troilus-and-Cressida.txt,102,Troilus-and-Cressida,5,41,186,102_Troilus-and-Cressida_05.txt
102_Troilus-and-Cressida.txt,102,Troilus-and-Cressida,6,59,196,102_Troilus-and-Cressida_06.txt
102_Troilus-and-Cressida.txt,102,Troilus-and-Cressida,7,61,115,102_Troilus-and-Cressida_07.txt
102_Troilus-and-Cressida.txt,102,Troilus-and-Cressida,8,65,202,102_Troilus-and-Cressida_08.txt
102_Troilus-and-Cressida.txt,102,Troilus-and-Cressida,9,81,179,102_Troilus-and-Cressida_09.txt
102_Troilus-and-Cressida.txt,102,Troilus-and-Cressida,10,100,176,102_Troilus-and-Cressida_10.txt
102_Troilus-and-Cressida.txt,102,Troilus-and-Cressida,11,102,203,102_Troilus-and-Cressida_11.txt
102_Troilus-and-Cressida.txt,102,Troilus-and-Cressida,12,103,124,102_Troilus-and-Cressida_12.txt
102_Troilus-and-Cressida.txt,102,Troilus-and-Cressida,13,105,156,102_Troilus-and-Cressida_13.txt
102_Troilus-and-Cressida.txt,102,Troilus-and-Cressida,14,124,192,102_Troilus-and-Cressida_14.txt
102_Troilus-and-Cressida.txt,102,Troilus-and-Cressida,15,155,186,102_Troilus-and-Cressida_15.txt
102_Troilus-and-Cressida.txt,102,Troilus-and-Cressida,16,161,136,102_Troilus-and-Cressida_16.txt
102_Troilus-and-Cressida.txt,102,Troilus-and-Cressida,17,164,145,102_Troilus-and-Cressida_17.txt
102_Troilus-and-Cressida.txt,102,Troilus-and-Cressida,18,175,100,102_Troilus-and-Cressida_18.txt
102_Troilus-and-Cressida.txt,102,Troilus-and-Cressida,19,207,156,102_Troilus-and-Cressida_19.txt
102_Troilus-and-Cressida.txt,102,Troilus-and-Cressida,20,215,244,102_Troilus-and-Cressida_20.txt
